"","...1","...2","Province","Date","GID_1","Species","Slaughter","...8","totalRainfall","averageRainfall","stddevRainfall","wetDays","SDII","rollsum","rollsumPred","CowPop","Dep","dist2Cities","NDP_.livelihood","rollsumSTD","rollsumPredSTD","DepSTD","NDPSTD","DcitSTD","Month"
"734",734,734,"Northern Cape","Dec 2016","ZAF.8_1","Cattle",28166,1337,11467.2580433562,0.554724170053998,2.34996955072496,29,395.422691150215,111963.993775143,120817.007316462,558529,71.4043197631836,213255.296875,0.006,-0.021551759223375,0.0441061105787001,0.0785134002825881,-0.206096817823058,1.16398914371759,"Dec"
"735",735,735,"Northern Cape","Dec 2017","ZAF.8_1","Cattle",23657,1372,8170.85420012102,0.395261909835575,1.31628773152057,23,355.254530440044,124113.411159697,135511.874541435,558529,71.4043197631836,213255.296875,0.006,0.116226108172187,0.206799470906343,0.0785134002825881,-0.206096817823058,1.16398914371759,"Dec"
"736",736,736,"Northern Cape","Dec 2018","ZAF.8_1","Cattle",25378,1229,7923.36558447042,0.383289743830806,1.15483310702218,25,316.934623378817,135759.363157086,103289.172538031,558529,71.4043197631836,213255.296875,0.006,0.248294534106033,-0.149952283805731,0.0785134002825881,-0.206096817823058,1.16398914371759,"Dec"
"737",737,737,"Northern Cape","Dec 2019","ZAF.8_1","Cattle",25646,1297,12725.1138574928,0.615572458276548,2.00855888064656,26,489.427456057416,98487.4242650086,169817.868625096,558529,71.4043197631836,213255.296875,0.006,-0.174379911236241,0.586616271657415,0.0785134002825881,-0.206096817823058,1.16398914371759,"Dec"
"738",738,738,"Northern Cape","Dec 2020","ZAF.8_1","Cattle",27990,1283,22329.7530737184,1.08019316339582,4.17046622920805,23,970.858829292104,160213.22940887,197014.036809759,558529,71.4043197631836,213255.296875,0.006,0.5256083702436,0.887717052104016,0.0785134002825881,-0.206096817823058,1.16398914371759,"Dec"
"739",739,739,"Northern Cape","Dec 2021","ZAF.8_1","Cattle",29687,1231,41538.114119526,2.00939019541051,4.10315094896196,29,1432.34876274228,177805.675763952,243883.398139138,558529,71.4043197631836,213255.296875,0.006,0.725111742656796,1.40662843621835,0.0785134002825881,-0.206096817823058,1.16398914371759,"Dec"
"740",740,740,"Northern Cape","Dec 2022","ZAF.8_1","Cattle",27061,1257,31124.1986872777,1.50562106652853,4.43364586051739,28,1111.57852454563,254297.313571386,130843.834643564,558529,71.4043197631836,213255.296875,0.006,1.59254878898796,0.155117541052803,0.0785134002825881,-0.206096817823058,1.16398914371759,"Dec"
"741",741,741,"Northern Cape","Feb 2015","ZAF.8_1","Cattle",16561,1343,8354.70500301197,0.445964823476672,2.16058651931818,24,348.112708458832,115092.957638054,123157.698536277,558529,71.4043197631836,213255.296875,0.006,0.0139315857424284,0.0700209360896065,0.0785134002825881,-0.206096817823058,1.16398914371759,"Feb"
"742",742,742,"Northern Cape","Feb 2016","ZAF.8_1","Cattle",21282,1250,9588.29185259528,0.494751901578704,1.94792077019314,24,399.512160524804,121924.111686694,138108.683286646,558529,71.4043197631836,213255.296875,0.006,0.0913988260949362,0.235549886573155,0.0785134002825881,-0.206096817823058,1.16398914371759,"Feb"
"743",743,743,"Northern Cape","Feb 2017","ZAF.8_1","Cattle",18936,1355,30436.0780648505,1.62464385955218,4.30367553220588,25,1217.44312259402,117260.897074391,102200.882745501,558529,71.4043197631836,213255.296875,0.006,0.0385166388957583,-0.162001220393336,0.0785134002825881,-0.206096817823058,1.16398914371759,"Feb"
"744",744,744,"Northern Cape","Feb 2018","ZAF.8_1","Cattle",18109,1376,21115.359891925,1.12711433179914,2.69736458165216,23,918.05912573587,111521.600918427,131037.872349125,558529,71.4043197631836,213255.296875,0.006,-0.0265686207254625,0.157265818125653,0.0785134002825881,-0.206096817823058,1.16398914371759,"Feb"
"745",745,745,"Northern Cape","Feb 2019","ZAF.8_1","Cattle",18823,1247,23368.8150022225,1.24740124918451,4.39735879720977,27,865.511666748983,128784.417238827,125987.682450704,558529,71.4043197631836,213255.296875,0.006,0.169196652833236,0.101352936961914,0.0785134002825881,-0.206096817823058,1.16398914371759,"Feb"
"746",746,746,"Northern Cape","Feb 2020","ZAF.8_1","Cattle",17956,1315,44987.122605918,2.32131695592972,6.0426446043677,29,1551.28008985924,104369.374847008,184276.291600185,558529,71.4043197631836,213255.296875,0.006,-0.107676909630233,0.746691853344744,0.0785134002825881,-0.206096817823058,1.16398914371759,"Feb"
"747",747,747,"Northern Cape","Feb 2021","ZAF.8_1","Cattle",18476,1240,25910.5639949385,1.38307697207956,6.19223377791531,27,959.650518331056,203352.850211165,199538.421618251,558529,71.4043197631836,213255.296875,0.006,1.0148240063736,0.915665630404584,0.0785134002825881,-0.206096817823058,1.16398914371759,"Feb"
"748",748,748,"Northern Cape","Feb 2022","ZAF.8_1","Cattle",19611,1223,22261.0922288112,1.18827224451859,4.43461099671763,26,856.195854954278,203187.893384378,202851.409617517,558529,71.4043197631836,213255.296875,0.006,1.01295334878668,0.952345182664147,0.0785134002825881,-0.206096817823058,1.16398914371759,"Feb"
"749",749,749,"Northern Cape","Feb 2023","ZAF.8_1","Cattle",15454,1275,20965.5159487557,1.11911582944143,4.11436624215603,26,806.365998029064,204146.985897573,127186.08611927,558529,71.4043197631836,213255.296875,0.006,1.02382973214898,0.114620992867628,0.0785134002825881,-0.206096817823058,1.16398914371759,"Feb"
"750",750,750,"Northern Cape","Jan 2015","ZAF.8_1","Cattle",17055,1374,8605.94715085407,0.416309362947662,1.394739165187,27,318.738783364966,117404.154210706,121924.111686694,558529,71.4043197631836,213255.296875,0.006,0.0401412157874673,0.0563633516594744,0.0785134002825881,-0.206096817823058,1.16398914371759,"Jan"
"751",751,751,"Northern Cape","Jan 2016","ZAF.8_1","Cattle",18275,1321,28490.1164331677,1.37819835686763,3.5091868420432,22,1295.00529241671,102039.94240438,117260.897074391,558529,71.4043197631836,213255.296875,0.006,-0.134093339655541,0.00473484467199913,0.0785134002825881,-0.206096817823058,1.16398914371759,"Jan"
"752",752,752,"Northern Cape","Jan 2017","ZAF.8_1","Cattle",19584,1346,27952.8855081927,1.35221001877867,4.48307353953726,27,1035.29205585899,117798.127999366,111521.600918426,558529,71.4043197631836,213255.296875,0.006,0.0446089912118539,-0.0588074359920021,0.0785134002825881,-0.206096817823058,1.16398914371759,"Jan"
"753",753,753,"Northern Cape","Jan 2018","ZAF.8_1","Cattle",18243,1377,18657.4791101571,0.902548331567198,2.77585918801087,28,666.338539648468,120817.007316462,128784.417238827,558529,71.4043197631836,213255.296875,0.006,0.0788439459482721,0.132316822083087,0.0785134002825881,-0.206096817823058,1.16398914371759,"Jan"
"754",754,754,"Northern Cape","Jan 2019","ZAF.8_1","Cattle",18494,1238,11930.0218075493,0.577110188058692,2.76822532281636,21,568.096276549966,135511.874541435,104369.374847008,558529,71.4043197631836,213255.296875,0.006,0.245487942432557,-0.137992887317787,0.0785134002825881,-0.206096817823058,1.16398914371759,"Jan"
"755",755,755,"Northern Cape","Jan 2020","ZAF.8_1","Cattle",14883,1306,13010.2241165265,0.629364556720518,2.2783799893152,24,542.092671521939,103289.172538031,203352.850211165,558529,71.4043197631836,213255.296875,0.006,-0.119926712709336,0.957896852777004,0.0785134002825881,-0.206096817823058,1.16398914371759,"Jan"
"756",756,756,"Northern Cape","Jan 2021","ZAF.8_1","Cattle",17342,1292,46545.2057025954,2.25160631301255,7.34374938283262,32,1454.53767820611,169817.868625096,203187.893384378,558529,71.4043197631836,213255.296875,0.006,0.634527725504023,0.956070542947314,0.0785134002825881,-0.206096817823058,1.16398914371759,"Jan"
"757",757,757,"Northern Cape","Jan 2022","ZAF.8_1","Cattle",18679,1222,52719.0622772146,2.55026423554637,6.25315901998282,30,1757.30207590715,197014.036809759,204146.985897573,558529,71.4043197631836,213255.296875,0.006,0.942940049750753,0.966689079436817,0.0785134002825881,-0.206096817823058,1.16398914371759,"Jan"
"758",758,758,"Northern Cape","Jan 2023","ZAF.8_1","Cattle",18367,1266,12982.6500356495,0.628030671229177,2.27043481065527,30,432.755001188318,243883.398139138,136231.936127655,558529,71.4043197631836,213255.296875,0.006,1.47445201001673,0.214771590511881,0.0785134002825881,-0.206096817823058,1.16398914371759,"Jan"
"759",759,759,"Northern Cape","Jul 2015","ZAF.8_1","Cattle",21377,1347,6157.42894962616,0.297863242532225,1.57921321433928,24,256.559539567757,119961.717448068,117678.453072068,558529,71.4043197631836,213255.296875,0.006,0.0691447142614778,0.00935779140210527,0.0785134002825881,-0.206096817823058,1.16398914371759,"Jul"
"760",760,760,"Northern Cape","Jul 2016","ZAF.8_1","Cattle",20412,1294,5467.99303223751,0.264512046838115,1.2044540579187,25,218.719721289501,118367.888989456,119377.457746977,558529,71.4043197631836,213255.296875,0.006,0.0510702437686708,0.028168221979087,0.0785134002825881,-0.206096817823058,1.16398914371759,"Jul"
"761",761,761,"Northern Cape","Jul 2017","ZAF.8_1","Cattle",15799,1360,1805.65109394863,0.087347672888382,0.524347606462609,22,82.0750497249378,123039.799685266,136733.602052325,558529,71.4043197631836,213255.296875,0.006,0.104051047041555,0.220325755363927,0.0785134002825881,-0.206096817823058,1.16398914371759,"Jul"
"762",762,762,"Northern Cape","Jul 2018","ZAF.8_1","Cattle",21114,1375,5063.76784895989,0.244957810030954,1.32680273299059,28,180.848851748568,133475.485297314,106991.278968183,558529,71.4043197631836,213255.296875,0.006,0.222394706077129,-0.108964629668345,0.0785134002825881,-0.206096817823058,1.16398914371759,"Jul"
"763",763,763,"Northern Cape","Jul 2019","ZAF.8_1","Cattle",20679,1252,3988.9884192571,0.192965771055394,1.04282649567135,19,209.946758908269,108066.058397886,139266.596562749,558529,71.4043197631836,213255.296875,0.006,-0.0657554610574199,0.248369655474301,0.0785134002825881,-0.206096817823058,1.16398914371759,"Jul"
"764",764,764,"Northern Cape","Jul 2020","ZAF.8_1","Cattle",20437,1320,5910.3346424985,0.285910151049657,1.23632095441153,24,246.263943437437,137345.250339508,178623.689185225,558529,71.4043197631836,213255.296875,0.006,0.266278948255953,0.684109397347924,0.0785134002825881,-0.206096817823058,1.16398914371759,"Jul"
"765",765,765,"Northern Cape","Jul 2021","ZAF.8_1","Cattle",19666,1232,3415.60089309141,0.165228371376326,0.913543517562408,16,213.475055818213,181118.422934632,244159.62147169,558529,71.4043197631836,213255.296875,0.006,0.762679242887485,1.40968662663857,0.0785134002825881,-0.206096817823058,1.16398914371759,"Jul"
"766",766,766,"Northern Cape","Jul 2022","ZAF.8_1","Cattle",18633,1220,3229.00008322299,0.156201629412877,0.779097191527763,14,230.642863087356,244346.222281558,160539.524242038,558529,71.4043197631836,213255.296875,0.006,1.47970056814125,0.483891626184506,0.0785134002825881,-0.206096817823058,1.16398914371759,"Jul"
"767",767,767,"Northern Cape","Jun 2015","ZAF.8_1","Cattle",19961,1338,10938.8414453026,0.546231970703215,2.46989386664275,22,497.220065695572,117524.795019359,118367.888989456,558529,71.4043197631836,213255.296875,0.006,0.0415093170561107,0.0169908407119897,0.0785134002825881,-0.206096817823058,1.16398914371759,"Jun"
"768",768,768,"Northern Cape","Jun 2016","ZAF.8_1","Cattle",20804,1285,5618.94742598198,0.280582613901028,1.2943613955164,20,280.947371299099,123687.783008777,123039.799685266,558529,71.4043197631836,213255.296875,0.006,0.111399363227872,0.0687156258778101,0.0785134002825881,-0.206096817823058,1.16398914371759,"Jun"
"769",769,769,"Northern Cape","Jun 2017","ZAF.8_1","Cattle",17615,1351,4582.7644670289,0.228840730401923,1.29189713422527,17,269.574380413465,124075.982644219,133475.485297314,558529,71.4043197631836,213255.296875,0.006,0.115801658103586,0.184253706865816,0.0785134002825881,-0.206096817823058,1.16398914371759,"Jun"
"770",770,770,"Northern Cape","Jun 2018","ZAF.8_1","Cattle",18187,1366,2640.78973814845,0.131868058431462,0.734984999014059,25,105.631589525938,135417.460026194,108066.058397886,558529,71.4043197631836,213255.296875,0.006,0.244417254830892,-0.0970652722701206,0.0785134002825881,-0.206096817823058,1.16398914371759,"Jun"
"771",771,771,"Northern Cape","Jun 2019","ZAF.8_1","Cattle",18230,1243,4130.68251435782,0.206265979943964,0.87031258363056,22,187.758296107173,106576.165621677,137345.250339508,558529,71.4043197631836,213255.296875,0.006,-0.0826512711902664,0.227097583489828,0.0785134002825881,-0.206096817823058,1.16398914371759,"Jun"
"772",772,772,"Northern Cape","Jun 2020","ZAF.8_1","Cattle",20056,1311,6132.37987014249,0.306220906328897,2.04892119513938,9,681.375541126944,135343.552983723,181118.422934632,558529,71.4043197631836,213255.296875,0.006,0.243579127834769,0.711729695687472,0.0785134002825881,-0.206096817823058,1.16398914371759,"Jun"
"773",773,773,"Northern Cape","Jun 2021","ZAF.8_1","Cattle",19602,1236,7872.099253105,0.393093940532558,2.49841928036754,23,342.265184917609,179378.70355167,244346.222281558,558529,71.4043197631836,213255.296875,0.006,0.742950327593493,1.41175256655708,0.0785134002825881,-0.206096817823058,1.16398914371759,"Jun"
"774",774,774,"Northern Cape","Jun 2022","ZAF.8_1","Cattle",20752,1219,16487.9601865148,0.823327683337401,2.92758181470822,24,686.998341104783,235730.361348148,158561.558007233,558529,71.4043197631836,213255.296875,0.006,1.38199424135959,0.461992689063921,0.0785134002825881,-0.206096817823058,1.16398914371759,"Jun"
"775",775,775,"Northern Cape","Mar 2015","ZAF.8_1","Cattle",21069,1352,29153.6528290138,1.41029667323016,3.84322028633918,28,1041.20188675049,114924.333758606,109665.868310638,558529,71.4043197631836,213255.296875,0.006,0.0120193427297018,-0.0793530706825642,0.0785134002825881,-0.206096817823058,1.16398914371759,"Mar"
"776",776,776,"Northern Cape","Mar 2016","ZAF.8_1","Cattle",23184,1259,15661.8226033747,0.757634607361393,2.58389678952527,26,602.377792437489,123157.698536277,131868.366071347,558529,71.4043197631836,213255.296875,0.006,0.105388053726447,0.16646058064584,0.0785134002825881,-0.206096817823058,1.16398914371759,"Mar"
"777",777,777,"Northern Cape","Mar 2017","ZAF.8_1","Cattle",22411,1324,9421.50538807549,0.455761677054735,2.09570327465711,21,448.64311371788,138108.683286646,114000.769970725,558529,71.4043197631836,213255.296875,0.006,0.274936496188244,-0.0313594612832982,0.0785134002825881,-0.206096817823058,1.16398914371759,"Mar"
"778",778,778,"Northern Cape","Mar 2018","ZAF.8_1","Cattle",19157,1367,21221.3926132992,1.02657665505511,3.45849481884516,30,707.37975377664,102200.882745501,122501.638607394,558529,71.4043197631836,213255.296875,0.006,-0.132268230164631,0.0627574070782725,0.0785134002825881,-0.206096817823058,1.16398914371759,"Mar"
"779",779,779,"Northern Cape","Mar 2019","ZAF.8_1","Cattle",21475,1256,12685.1588715687,0.613639651294927,2.1438238797575,30,422.838629052291,131037.872349125,140515.998364001,558529,71.4043197631836,213255.296875,0.006,0.194751478183397,0.262202334213967,0.0785134002825881,-0.206096817823058,1.16398914371759,"Mar"
"780",780,780,"Northern Cape","Mar 2020","ZAF.8_1","Cattle",21635,1284,27213.474784866,1.3164413111874,4.33001758072405,25,1088.53899139464,125987.682450704,188240.490656362,558529,71.4043197631836,213255.296875,0.006,0.137480880579955,0.790581250614088,0.0785134002825881,-0.206096817823058,1.16398914371759,"Mar"
"781",781,781,"Northern Cape","Mar 2021","ZAF.8_1","Cattle",23406,1241,31177.6738410424,1.50820790639718,5.7680763751011,30,1039.25579470141,184276.291600185,220731.84131749,558529,71.4043197631836,213255.296875,0.006,0.798490376580884,1.15030733317843,0.0785134002825881,-0.206096817823058,1.16398914371759,"Mar"
"782",782,782,"Northern Cape","Mar 2022","ZAF.8_1","Cattle",23061,1224,52371.0935402811,2.53343138256004,6.54189504079927,27,1939.67013112152,199538.421618251,172418.20253275,558529,71.4043197631836,213255.296875,0.006,0.971567295353654,0.615405715953392,0.0785134002825881,-0.206096817823058,1.16398914371759,"Mar"
"783",783,783,"Northern Cape","Mar 2023","ZAF.8_1","Cattle",24188,1244,21937.8864555135,1.06123676739133,3.37854450745402,30,731.262881850451,202851.409617517,128785.410268348,558529,71.4043197631836,213255.296875,0.006,1.00913752664938,0.132327816351167,0.0785134002825881,-0.206096817823058,1.16398914371759,"Mar"
"784",784,784,"Northern Cape","May 2015","ZAF.8_1","Cattle",18302,1329,1733.78133982979,0.0838710013462552,0.467513206539463,25,69.3512535931915,118629.915677867,123687.783008777,558529,71.4043197631836,213255.296875,0.006,0.0540417013445613,0.0758897352266254,0.0785134002825881,-0.206096817823058,1.16398914371759,"May"
"785",785,785,"Northern Cape","May 2016","ZAF.8_1","Cattle",21793,1277,12402.5924898349,0.599970611930867,2.2765347692702,23,539.243151731951,113018.971858772,124075.982644219,558529,71.4043197631836,213255.296875,0.006,-0.00958800607285331,0.080187664714596,0.0785134002825881,-0.206096817823058,1.16398914371759,"May"
"786",786,786,"Northern Cape","May 2017","ZAF.8_1","Cattle",19518,1342,2367.03388838843,0.114504348316004,0.791330118087067,24,98.6264120161844,134111.541245665,135417.460026194,558529,71.4043197631836,213255.296875,0.006,0.229607762418372,0.205754166140189,0.0785134002825881,-0.206096817823058,1.16398914371759,"May"
"787",787,787,"Northern Cape","May 2018","ZAF.8_1","Cattle",20734,1370,6526.92437868251,0.315737440919239,1.32678118905578,19,343.522335720132,131257.5695359,106576.165621677,558529,71.4043197631836,213255.296875,0.006,0.197242907106166,-0.113560532729323,0.0785134002825881,-0.206096817823058,1.16398914371759,"May"
"788",788,788,"Northern Cape","May 2019","ZAF.8_1","Cattle",21268,1274,6608.14173144381,0.319666298928203,1.31542675331806,21,314.673415783039,106494.948268915,135343.552983723,558529,71.4043197631836,213255.296875,0.006,-0.0835722991955507,0.204935908655626,0.0785134002825881,-0.206096817823058,1.16398914371759,"May"
"789",789,789,"Northern Cape","May 2020","ZAF.8_1","Cattle",18253,1302,2866.6237316446,0.138671813643799,0.65512129482169,21,136.505891983076,139085.070983522,179378.70355167,558529,71.4043197631836,213255.296875,0.006,0.286009011879232,0.692468494609029,0.0785134002825881,-0.206096817823058,1.16398914371759,"May"
"790",790,790,"Northern Cape","May 2021","ZAF.8_1","Cattle",20297,1235,2896.33427962661,0.140109049904538,0.804675125243883,19,152.438646296137,179348.993003688,235730.361348148,558529,71.4043197631836,213255.296875,0.006,0.74261340148333,1.31636256772878,0.0785134002825881,-0.206096817823058,1.16398914371759,"May"
"791",791,791,"Northern Cape","May 2022","ZAF.8_1","Cattle",20120,1234,7878.56368395314,0.381122469231479,1.99742372537355,26,303.021680152044,230748.131943822,164208.129022019,558529,71.4043197631836,213255.296875,0.006,1.32549433519321,0.524508368767579,0.0785134002825881,-0.206096817823058,1.16398914371759,"May"
"792",792,792,"Northern Cape","Nov 2014","ZAF.8_1","Cattle",17737,1388,21112.0115201291,1.05423007690648,3.2657659923516,20,1055.60057600646,126242.766740742,107413.709747337,558529,71.4043197631836,213255.296875,0.006,0.140373609373043,-0.104287712081122,0.0785134002825881,-0.206096817823058,1.16398914371759,"Nov"
"793",793,793,"Northern Cape","Nov 2015","ZAF.8_1","Cattle",21600,1303,4906.60709710885,0.245011839464139,0.951793417956829,23,213.330743352559,123619.114170357,111963.993775143,558529,71.4043197631836,213255.296875,0.006,0.110620638963607,-0.053909509434223,0.0785134002825881,-0.206096817823058,1.16398914371759,"Nov"
"794",794,794,"Northern Cape","Nov 2016","ZAF.8_1","Cattle",23507,1328,5927.06606472563,0.295968544128914,1.05336219532262,22,269.412093851165,110943.534807526,124113.411159697,558529,71.4043197631836,213255.296875,0.006,-0.0331240557272134,0.080602052327765,0.0785134002825881,-0.206096817823058,1.16398914371759,"Nov"
"795",795,795,"Northern Cape","Nov 2017","ZAF.8_1","Cattle",20833,1381,6332.47787737474,0.316212817206369,1.20389013067576,22,287.839903517034,123707.999347048,135759.363157086,558529,71.4043197631836,213255.296875,0.006,0.111628622284941,0.209539526594268,0.0785134002825881,-0.206096817823058,1.16398914371759,"Nov"
"796",796,796,"Northern Cape","Nov 2018","ZAF.8_1","Cattle",23505,1228,4452.86990589788,0.222354434530005,0.835046272251318,25,178.114796235915,137638.971128563,98487.4242650086,558529,71.4043197631836,213255.296875,0.006,0.269609825996411,-0.203114558090037,0.0785134002825881,-0.206096817823058,1.16398914371759,"Nov"
"797",797,797,"Northern Cape","Nov 2019","ZAF.8_1","Cattle",21379,1288,3840.180496548,0.19175973716908,0.794988577873556,21,182.865737930857,99100.1136743585,160213.22940887,558529,71.4043197631836,213255.296875,0.006,-0.16743183812918,0.480279072082933,0.0785134002825881,-0.206096817823058,1.16398914371759,"Nov"
"798",798,798,"Northern Cape","Nov 2020","ZAF.8_1","Cattle",21142,1316,20557.9606672749,1.02656350081269,3.50016679252732,22,934.452757603404,143495.449238143,177805.675763952,558529,71.4043197631836,213255.296875,0.006,0.336023962481059,0.675052809747469,0.0785134002825881,-0.206096817823058,1.16398914371759,"Nov"
"799",799,799,"Northern Cape","Nov 2021","ZAF.8_1","Cattle",24613,1226,7681.5159163475,0.383577145528189,2.0364532290223,25,307.2606366539,190682.120514879,254297.313571386,558529,71.4043197631836,213255.296875,0.006,0.871134308288212,1.52192548993797,0.0785134002825881,-0.206096817823058,1.16398914371759,"Nov"
"800",800,800,"Northern Cape","Nov 2022","ZAF.8_1","Cattle",21587,1248,22577.1379112171,1.1273912868879,3.52060367216236,23,981.614691792046,239401.691576516,141879.831872598,558529,71.4043197631836,213255.296875,0.006,1.42362817600509,0.27730193688775,0.0785134002825881,-0.206096817823058,1.16398914371759,"Nov"
"801",801,801,"Northern Cape","Oct 2015","ZAF.8_1","Cattle",21807,1334,5012.87204555329,0.242495745237678,1.01438349195677,20,250.643602277664,125167.450977337,110943.534807526,558529,71.4043197631836,213255.296875,0.006,0.128179221118087,-0.0652074610234652,0.0785134002825881,-0.206096817823058,1.16398914371759,"Oct"
"802",802,802,"Northern Cape","Oct 2016","ZAF.8_1","Cattle",19697,1319,3490.12855767831,0.168833618308742,0.981226062860167,19,183.690976719911,112466.278295401,123707.999347048,558529,71.4043197631836,213255.296875,0.006,-0.015855709130065,0.0761135592296922,0.0785134002825881,-0.206096817823058,1.16398914371759,"Oct"
"803",803,803,"Northern Cape","Oct 2017","ZAF.8_1","Cattle",19291,1386,10245.3934146212,0.495616941496771,1.64289327374392,21,487.875876886726,116952.734490105,137638.971128563,558529,71.4043197631836,213255.296875,0.006,0.0350219870675966,0.230349495973136,0.0785134002825881,-0.206096817823058,1.16398914371759,"Oct"
"804",804,804,"Northern Cape","Oct 2018","ZAF.8_1","Cattle",23910,1373,5626.37051388063,0.272173496221005,1.17086732496533,17,330.962971404743,142257.994029303,99100.1136743585,558529,71.4043197631836,213255.296875,0.006,0.321990866549376,-0.196331203241148,0.0785134002825881,-0.206096817823058,1.16398914371759,"Oct"
"805",805,805,"Northern Cape","Oct 2019","ZAF.8_1","Cattle",22172,1279,4600.27596018254,0.222536569281276,0.924469765052788,24,191.678165007606,100126.208228057,143495.449238143,558529,71.4043197631836,213255.296875,0.006,-0.155795632467622,0.295189149761474,0.0785134002825881,-0.206096817823058,1.16398914371759,"Oct"
"806",806,806,"Northern Cape","Oct 2020","ZAF.8_1","Cattle",22106,1307,5307.1896883615,0.256733247308509,1.04322244694199,23,230.747377754848,142788.535509964,190682.120514879,558529,71.4043197631836,213255.296875,0.006,0.328007358654033,0.817613612341274,0.0785134002825881,-0.206096817823058,1.16398914371759,"Oct"
"807",807,807,"Northern Cape","Oct 2021","ZAF.8_1","Cattle",23234,1227,18798.7126841415,0.909380451051735,3.41689048317252,20,939.935634207074,177190.597519099,239401.691576517,558529,71.4043197631836,213255.296875,0.006,0.718136579472017,1.35700948495378,0.0785134002825881,-0.206096817823058,1.16398914371759,"Oct"
"808",808,808,"Northern Cape","Oct 2022","ZAF.8_1","Cattle",20062,1239,7905.50757186767,0.382425869382143,1.38993972781367,22,359.341253266712,250294.89668879,156095.287930621,558529,71.4043197631836,213255.296875,0.006,1.54716023700578,0.434687524607748,0.0785134002825881,-0.206096817823058,1.16398914371759,"Oct"
"809",809,809,"Northern Cape","Sep 2015","ZAF.8_1","Cattle",20323,1325,6584.3313075141,0.328789139494363,1.1078583206771,19,346.543753027058,122447.555928664,112466.278295401,558529,71.4043197631836,213255.296875,0.006,0.0973348334833071,-0.0483484958374171,0.0785134002825881,-0.206096817823058,1.16398914371759,"Sep"
"810",810,810,"Northern Cape","Sep 2016","ZAF.8_1","Cattle",21690,1310,3874.87809435464,0.193492364643695,0.954284164065183,20,193.743904717732,115175.731508561,116952.734490105,558529,71.4043197631836,213255.296875,0.006,0.0148702651040437,0.00132304070009674,0.0785134002825881,-0.206096817823058,1.16398914371759,"Sep"
"811",811,811,"Northern Cape","Sep 2017","ZAF.8_1","Cattle",18004,1389,3905.49295890285,0.195021120488507,0.956360981838659,14,278.963782778775,116922.119625557,142257.994029303,558529,71.4043197631836,213255.296875,0.006,0.0346748057489771,0.281488737018787,0.0785134002825881,-0.206096817823058,1.16398914371759,"Sep"
"812",812,812,"Northern Cape","Sep 2018","ZAF.8_1","Cattle",19537,1364,6369.62763776816,0.318067893626694,1.35758661030317,23,276.940332076877,139793.859350438,100126.208228057,558529,71.4043197631836,213255.296875,0.006,0.294046874645609,-0.184970857591247,0.0785134002825881,-0.206096817823058,1.16398914371759,"Sep"
"813",813,813,"Northern Cape","Sep 2019","ZAF.8_1","Cattle",19299,1270,2758.20901948959,0.137731400154279,0.716114807746989,19,145.16889576261,103737.626846335,142788.535509964,558529,71.4043197631836,213255.296875,0.006,-0.114841112612904,0.287362595894847,0.0785134002825881,-0.206096817823058,1.16398914371759,"Sep"
"814",814,814,"Northern Cape","Sep 2020","ZAF.8_1","Cattle",21595,1298,3689.08569045114,0.184214805275699,0.878350183651157,25,147.563427618046,141857.658839003,177190.597519099,558529,71.4043197631836,213255.296875,0.006,0.317450951011282,0.668243007046462,0.0785134002825881,-0.206096817823058,1.16398914371759,"Sep"
"815",815,815,"Northern Cape","Sep 2021","ZAF.8_1","Cattle",20867,1242,1690.58708930947,0.0844196089738075,0.589438753147094,18,93.9215049616372,179189.096120241,250294.89668879,558529,71.4043197631836,213255.296875,0.006,0.740800125100832,1.47761296624568,0.0785134002825881,-0.206096817823058,1.16398914371759,"Sep"
"816",816,816,"Northern Cape","Sep 2022","ZAF.8_1","Cattle",20794,1230,5506.17482784341,0.274951304696065,1.02208358122377,18,305.898601546856,246479.308950256,160438.411020194,558529,71.4043197631836,213255.296875,0.006,1.50389038094303,0.482772157081213,0.0785134002825881,-0.206096817823058,1.16398914371759,"Sep"
"817",817,817,"Western Cape","Apr 2015","ZAF.9_1","Cattle",14245,1522,3926.04955110699,0.512739917866918,1.84478740717344,24,163.585397962791,79641.9306839961,79432.3825224308,538667,67.8697967529297,128863.0625,0.001,-0.388093197513629,-0.414081334776185,-0.152363088525048,-0.263621253795464,0.311101316521276,"Apr"
"818",818,818,"Western Cape","Apr 2016","ZAF.9_1","Cattle",11699,1430,6056.45356521383,0.790969513544969,3.52517588554115,18,336.469642511879,77301.978508324,61937.8705163416,538667,67.8697967529297,128863.0625,0.001,-0.414628924319886,-0.607770798041694,-0.152363088525048,-0.263621253795464,0.311101316521276,"Apr"
"819",819,819,"Western Cape","Apr 2017","ZAF.9_1","Cattle",10127,1538,4578.70924311318,0.597976915647535,2.16017745096398,19,240.984697005957,63415.6148384423,61738.5104518221,538667,67.8697967529297,128863.0625,0.001,-0.572104259289271,-0.609978001299488,-0.152363088525048,-0.263621253795464,0.311101316521276,"Apr"
"820",820,820,"Western Cape","Apr 2018","ZAF.9_1","Cattle",9797,1482,5548.37194879726,0.724614333132722,2.14870485127691,21,264.208188037965,60768.847746138,68047.6469156288,538667,67.8697967529297,128863.0625,0.001,-0.602119354987115,-0.540126767099973,-0.152363088525048,-0.263621253795464,0.311101316521276,"Apr"
